transaction_id,year,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,revenue,hour,time_bucket
85795,2025,1900-01-01 09:50:17,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,9,Morning
85796,2025,1900-01-01 09:50:24,1,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2.0,9,Morning
85797,2025,1900-01-01 09:51:19,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,9,Morning
85798,2025,1900-01-01 09:51:49,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,9,Morning
85799,2025,1900-01-01 09:52:23,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,3.75,9,Morning
85800,2025,1900-01-01 09:52:57,2,8,Hell's Kitchen,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6.0,9,Morning
85801,2025,1900-01-01 09:53:27,1,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,3.0,9,Morning
85802,2025,1900-01-01 09:54:41,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,9,Morning
85803,2025,1900-01-01 09:54:50,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,9,Morning
85804,2025,1900-01-01 09:57:24,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,9,Morning
85805,2025,1900-01-01 09:57:57,2,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,9,Morning
85806,2025,1900-01-01 09:58:09,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,9,Morning
85807,2025,1900-01-01 09:58:09,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75,9,Morning
85808,2025,1900-01-01 09:58:59,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,9,Morning
85809,2025,1900-01-01 10:01:44,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0,10,Morning
85810,2025,1900-01-01 10:02:17,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,7.0,10,Morning
85811,2025,1900-01-01 10:02:17,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,3.25,10,Morning
85812,2025,1900-01-01 10:03:22,1,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,3.0,10,Morning
85813,2025,1900-01-01 10:03:25,1,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,3.0,10,Morning
85814,2025,1900-01-01 10:05:37,1,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,3.0,10,Morning
85815,2025,1900-01-01 10:05:37,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,3.5,10,Morning
85816,2025,1900-01-01 10:09:17,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0,10,Morning
85817,2025,1900-01-01 10:10:26,2,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,6.0,10,Morning
85818,2025,1900-01-01 10:10:43,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,10,Morning
85819,2025,1900-01-01 10:11:45,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,10,Morning
85820,2025,1900-01-01 10:12:39,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,3.5,10,Morning
85821,2025,1900-01-01 10:12:57,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,10,Morning
85822,2025,1900-01-01 10:13:19,2,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,6.0,10,Morning
85823,2025,1900-01-01 10:13:57,1,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,10,Morning
85824,2025,1900-01-01 10:15:51,2,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,6.0,10,Morning
85825,2025,1900-01-01 10:15:56,1,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,3.75,10,Morning
85826,2025,1900-01-01 10:16:49,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,10,Morning
85827,2025,1900-01-01 10:22:36,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,9.0,10,Morning
85828,2025,1900-01-01 10:28:38,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,10,Morning
85829,2025,1900-01-01 10:29:02,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,10,Morning
85830,2025,1900-01-01 10:30:08,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0,10,Morning
85831,2025,1900-01-01 10:32:24,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,10,Morning
85832,2025,1900-01-01 10:35:27,2,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6.0,10,Morning
85833,2025,1900-01-01 10:35:58,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,10,Morning
85834,2025,1900-01-01 10:37:50,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,10,Morning
85835,2025,1900-01-01 10:38:15,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,7.5,10,Morning
85836,2025,1900-01-01 10:39:00,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,10,Morning
85837,2025,1900-01-01 10:40:42,2,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,10,Morning
85838,2025,1900-01-01 10:41:31,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2.5,10,Morning
85839,2025,1900-01-01 10:42:00,1,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0,10,Morning
85840,2025,1900-01-01 10:42:55,2,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,10,Morning
85841,2025,1900-01-01 10:44:01,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0,10,Morning
85842,2025,1900-01-01 10:46:00,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,10,Morning
85843,2025,1900-01-01 10:49:04,1,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,10,Morning
85844,2025,1900-01-01 10:50:09,2,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0,10,Morning
85845,2025,1900-01-01 10:50:48,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,10,Morning
85846,2025,1900-01-01 10:51:31,2,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,10,Morning
85847,2025,1900-01-01 10:53:42,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2.5,10,Morning
85848,2025,1900-01-01 10:53:42,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,10,Morning
85849,2025,1900-01-01 10:53:46,2,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6.0,10,Morning
85850,2025,1900-01-01 10:54:18,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,10,Morning
85851,2025,1900-01-01 10:55:28,1,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,3.0,10,Morning
85852,2025,1900-01-01 10:55:45,2,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,10,Morning
85853,2025,1900-01-01 10:58:31,1,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3.0,10,Morning
85854,2025,1900-01-01 10:59:07,2,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,10,Morning
85855,2025,1900-01-01 10:59:07,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,10,Morning
85856,2025,1900-01-01 11:01:05,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,11,Morning
85857,2025,1900-01-01 11:01:16,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,11,Morning
85858,2025,1900-01-01 11:01:20,1,8,Hell's Kitchen,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,11,Morning
85859,2025,1900-01-01 11:03:06,2,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,6.0,11,Morning
85860,2025,1900-01-01 11:04:25,2,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,11,Morning
85861,2025,1900-01-01 11:04:37,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,11,Morning
85862,2025,1900-01-01 11:05:28,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,11,Morning
85863,2025,1900-01-01 11:07:07,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,7.5,11,Morning
85864,2025,1900-01-01 11:07:07,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75,11,Morning
85865,2025,1900-01-01 11:07:57,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,11,Morning
85866,2025,1900-01-01 11:07:57,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,11,Morning
85867,2025,1900-01-01 11:08:07,1,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,11,Morning
85868,2025,1900-01-01 11:08:44,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4.0,11,Morning
85869,2025,1900-01-01 11:09:29,1,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,3.0,11,Morning
85870,2025,1900-01-01 11:09:38,1,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,11,Morning
85871,2025,1900-01-01 11:12:49,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,11,Morning
85872,2025,1900-01-01 11:12:49,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,4.5,11,Morning
85873,2025,1900-01-01 11:13:05,2,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,5.0,11,Morning
85874,2025,1900-01-01 11:14:35,2,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,6.0,11,Morning
85875,2025,1900-01-01 11:16:53,1,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0,11,Morning
85876,2025,1900-01-01 11:16:53,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,11,Morning
85877,2025,1900-01-01 11:17:41,1,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,11,Morning
85878,2025,1900-01-01 11:17:41,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25,11,Morning
85879,2025,1900-01-01 11:18:19,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,11,Morning
85880,2025,1900-01-01 11:18:19,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25,11,Morning
85881,2025,1900-01-01 11:18:47,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,11,Morning
85882,2025,1900-01-01 11:19:16,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3.0,11,Morning
85883,2025,1900-01-01 11:19:33,1,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,3.0,11,Morning
85884,2025,1900-01-01 11:21:09,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,11,Morning
85885,2025,1900-01-01 11:21:09,1,8,Hell's Kitchen,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,11,Morning
85886,2025,1900-01-01 11:21:55,1,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,3.0,11,Morning
85887,2025,1900-01-01 11:22:26,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,11,Morning
85888,2025,1900-01-01 11:22:26,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,11,Morning
85889,2025,1900-01-01 11:24:49,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,11,Morning
85890,2025,1900-01-01 11:26:33,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,11,Morning
85891,2025,1900-01-01 11:28:50,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,11,Morning
85892,2025,1900-01-01 11:34:21,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,11,Morning
85893,2025,1900-01-01 11:36:32,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,3.75,11,Morning
85894,2025,1900-01-01 11:36:49,1,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,11,Morning
85895,2025,1900-01-01 11:36:49,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25,11,Morning
85896,2025,1900-01-01 11:36:55,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,3.75,11,Morning
85897,2025,1900-01-01 11:36:55,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75,11,Morning
85898,2025,1900-01-01 11:37:55,2,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,6.0,11,Morning
85899,2025,1900-01-01 11:38:29,1,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,11,Morning
85900,2025,1900-01-01 11:38:29,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,3.25,11,Morning
85901,2025,1900-01-01 11:38:39,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,9.5,11,Morning
85902,2025,1900-01-01 11:43:05,2,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,5.0,11,Morning
85903,2025,1900-01-01 11:43:05,1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,11,Morning
85904,2025,1900-01-01 11:43:08,2,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,6.0,11,Morning
85905,2025,1900-01-01 11:43:38,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,11,Morning
85906,2025,1900-01-01 11:45:47,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,11,Morning
85907,2025,1900-01-01 11:47:01,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,11,Morning
85908,2025,1900-01-01 11:47:01,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,11,Morning
85909,2025,1900-01-01 11:47:10,2,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0,11,Morning
85910,2025,1900-01-01 11:48:02,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,11,Morning
85911,2025,1900-01-01 11:54:33,1,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,3.0,11,Morning
85912,2025,1900-01-01 11:54:44,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,7.5,11,Morning
85913,2025,1900-01-01 11:54:44,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75,11,Morning
85914,2025,1900-01-01 11:55:09,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,11,Morning
85915,2025,1900-01-01 11:56:12,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,4.25,11,Morning
85916,2025,1900-01-01 11:56:47,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,11,Morning
85917,2025,1900-01-01 11:58:01,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,11,Morning
85918,2025,1900-01-01 11:58:02,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,11,Morning
85919,2025,1900-01-01 11:58:02,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,3.75,11,Morning
85920,2025,1900-01-01 11:58:02,1,8,Hell's Kitchen,87,3.0,Coffee,Barista Espresso,Ouro Brasileiro shot,3.0,11,Morning
85921,2025,1900-01-01 11:58:02,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75,11,Morning
85922,2025,1900-01-01 11:59:58,1,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2.0,11,Morning
85923,2025,1900-01-01 11:59:58,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone,3.25,11,Morning
85924,2025,1900-01-01 12:00:10,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,7.0,12,Afternoon
85925,2025,1900-01-01 12:00:23,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0,12,Afternoon
85926,2025,1900-01-01 12:00:48,2,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,12,Afternoon
85927,2025,1900-01-01 12:02:07,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0,12,Afternoon
85928,2025,1900-01-01 12:02:12,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,8.5,12,Afternoon
85929,2025,1900-01-01 12:02:44,2,8,Hell's Kitchen,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,6.0,12,Afternoon
85930,2025,1900-01-01 12:02:46,2,8,Hell's Kitchen,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,12,Afternoon
85931,2025,1900-01-01 12:03:26,2,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,4.0,12,Afternoon
85932,2025,1900-01-01 12:03:26,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,3.25,12,Afternoon
85933,2025,1900-01-01 12:03:35,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,12,Afternoon
85934,2025,1900-01-01 12:04:14,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,6.2,12,Afternoon
85935,2025,1900-01-01 12:04:21,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,4.25,12,Afternoon
85936,2025,1900-01-01 12:05:00,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,12,Afternoon
85937,2025,1900-01-01 12:06:24,2,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,6.0,12,Afternoon
85938,2025,1900-01-01 12:06:24,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,12,Afternoon
85939,2025,1900-01-01 12:06:27,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2.5,12,Afternoon
85940,2025,1900-01-01 12:06:43,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,12,Afternoon
85941,2025,1900-01-01 12:06:43,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,12,Afternoon
85942,2025,1900-01-01 12:08:11,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,5.0,12,Afternoon
85943,2025,1900-01-01 12:08:21,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,12,Afternoon
85944,2025,1900-01-01 12:10:16,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,6.2,12,Afternoon
85945,2025,1900-01-01 12:10:40,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,7.0,12,Afternoon
85946,2025,1900-01-01 12:11:23,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,12,Afternoon
85947,2025,1900-01-01 12:11:57,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,3.75,12,Afternoon
85948,2025,1900-01-01 12:14:11,1,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,3.1,12,Afternoon
85949,2025,1900-01-01 12:15:49,1,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,3.0,12,Afternoon
85950,2025,1900-01-01 12:15:50,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,12,Afternoon
85951,2025,1900-01-01 12:19:11,2,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,6.0,12,Afternoon
85952,2025,1900-01-01 12:23:17,1,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3.0,12,Afternoon
85953,2025,1900-01-01 12:23:17,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,5.1,12,Afternoon
85954,2025,1900-01-01 12:24:52,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,12,Afternoon
85955,2025,1900-01-01 12:25:53,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,12,Afternoon
85956,2025,1900-01-01 12:25:53,1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,3.0,12,Afternoon
85957,2025,1900-01-01 12:26:08,2,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,6.0,12,Afternoon
85958,2025,1900-01-01 12:26:43,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,12,Afternoon
85959,2025,1900-01-01 12:26:46,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,5.0,12,Afternoon
85960,2025,1900-01-01 12:27:20,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,12,Afternoon
85961,2025,1900-01-01 12:28:03,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,5.0,12,Afternoon
85962,2025,1900-01-01 12:28:58,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,12,Afternoon
85963,2025,1900-01-01 12:30:29,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,7.5,12,Afternoon
85964,2025,1900-01-01 12:31:33,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,12,Afternoon
85965,2025,1900-01-01 12:31:53,2,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,8.0,12,Afternoon
85966,2025,1900-01-01 12:32:02,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,5.0,12,Afternoon
85967,2025,1900-01-01 12:32:36,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,4.4,12,Afternoon
85968,2025,1900-01-01 12:32:59,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2.2,12,Afternoon
85969,2025,1900-01-01 12:32:59,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75,12,Afternoon
85970,2025,1900-01-01 12:34:02,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,4.4,12,Afternoon
85971,2025,1900-01-01 12:34:02,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,3.75,12,Afternoon
85972,2025,1900-01-01 12:34:08,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,5.0,12,Afternoon
85973,2025,1900-01-01 12:34:59,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,12,Afternoon
85974,2025,1900-01-01 12:34:59,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,3.5,12,Afternoon
85975,2025,1900-01-01 12:35:08,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,12,Afternoon
85976,2025,1900-01-01 12:35:08,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,3.25,12,Afternoon
85977,2025,1900-01-01 12:36:25,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,5.0,12,Afternoon
85978,2025,1900-01-01 12:36:56,2,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,6.0,12,Afternoon
85979,2025,1900-01-01 12:38:33,2,8,Hell's Kitchen,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,6.0,12,Afternoon
85980,2025,1900-01-01 12:39:00,2,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,6.0,12,Afternoon
85981,2025,1900-01-01 12:39:00,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,3.75,12,Afternoon
85982,2025,1900-01-01 12:39:35,1,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,12,Afternoon
85983,2025,1900-01-01 12:40:39,2,5,Lower Manhattan,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,4.0,12,Afternoon
85984,2025,1900-01-01 12:40:39,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,3.75,12,Afternoon
